"REF_DATE","GEO","DGUID","Type of fuel","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","57.6","","","","1"
"1996-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","58.4","","","","1"
"1996-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","57.4","","","","1"
"1996-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","61.6","","","","1"
"1996-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","59.9","","","","1"
"1996-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","62.5","","","","1"
"1997-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","63.1","","","","1"
"1997-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","64.2","","","","1"
"1997-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","61.4","","","","1"
"1997-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","60.3","","","","1"
"1997-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","60.5","","","","1"
"1997-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","61.5","","","","1"
"1997-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","59.7","","","","1"
"1997-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","64.0","","","","1"
"1997-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","66.5","","","","1"
"1997-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","63.4","","","","1"
"1997-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","58.9","","","","1"
"1997-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","59.8","","","","1"
"1998-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","60.4","","","","1"
"1998-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","58.6","","","","1"
"1998-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","53.9","","","","1"
"1998-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","56.7","","","","1"
"1998-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","57.8","","","","1"
"1998-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","56.9","","","","1"
"1998-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","56.9","","","","1"
"1998-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","54.6","","","","1"
"1998-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","54.7","","","","1"
"1998-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","56.3","","","","1"
"1998-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","55.6","","","","1"
"1998-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","52.8","","","","1"
"1999-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","55.8","","","","1"
"1999-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","52.2","","","","1"
"1999-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","58.0","","","","1"
"1999-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","61.2","","","","1"
"1999-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","61.8","","","","1"
"1999-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","60.6","","","","1"
"1999-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","63.8","","","","1"
"1999-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","67.3","","","","1"
"1999-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","69.1","","","","1"
"1999-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","69.7","","","","1"
"1999-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","67.8","","","","1"
"1999-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","69.2","","","","1"
"2000-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","68.8","","","","1"
"2000-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","73.8","","","","1"
"2000-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","78.6","","","","1"
"2000-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","71.7","","","","1"
"2000-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","75.0","","","","1"
"2000-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","81.7","","","","1"
"2000-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","79.4","","","","1"
"2000-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","77.8","","","","1"
"2000-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","81.2","","","","1"
"2000-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","81.5","","","","1"
"2000-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","80.6","","","","1"
"2000-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","75.8","","","","1"
"2001-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","77.1","","","","1"
"2001-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","77.4","","","","1"
"2001-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","76.1","","","","1"
"2001-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","81.3","","","","1"
"2001-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","84.5","","","","1"
"2001-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","75.5","","","","1"
"2001-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","69.0","","","","1"
"2001-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","73.5","","","","1"
"2001-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","75.4","","","","1"
"2001-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","69.4","","","","1"
"2001-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","61.9","","","","1"
"2001-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","63.9","","","","1"
"2002-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","63.4","","","","1"
"2002-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","65.6","","","","1"
"2002-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","70.2","","","","1"
"2002-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","73.0","","","","1"
"2002-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","69.0","","","","1"
"2002-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","68.2","","","","1"
"2002-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","73.5","","","","1"
"2002-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","75.3","","","","1"
"2002-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","73.8","","","","1"
"2002-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","77.5","","","","1"
"2002-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","73.1","","","","1"
"2002-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","73.7","","","","1"
"2003-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","79.2","","","","1"
"2003-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","85.8","","","","1"
"2003-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","84.8","","","","1"
"2003-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","75.0","","","","1"
"2003-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","70.9","","","","1"
"2003-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","72.8","","","","1"
"2003-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","74.4","","","","1"
"2003-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","80.0","","","","1"
"2003-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","76.8","","","","1"
"2003-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","74.6","","","","1"
"2003-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","72.4","","","","1"
"2003-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","73.5","","","","1"
"2004-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","78.6","","","","1"
"2004-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","80.5","","","","1"
"2004-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","82.1","","","","1"
"2004-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","82.3","","","","1"
"2004-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","95.9","","","","1"
"2004-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","90.3","","","","1"
"2004-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","87.2","","","","1"
"2004-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","88.0","","","","1"
"2004-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","87.0","","","","1"
"2004-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","93.2","","","","1"
"2004-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","84.5","","","","1"
"2004-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","79.4","","","","1"
"2005-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","83.7","","","","1"
"2005-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","85.2","","","","1"
"2005-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","91.4","","","","1"
"2005-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","94.5","","","","1"
"2005-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","89.9","","","","1"
"2005-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","96.5","","","","1"
"2005-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","98.9","","","","1"
"2005-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","107.4","","","","1"
"2005-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","118.5","","","","1"
"2005-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","105.2","","","","1"
"2005-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","92.6","","","","1"
"2005-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","92.4","","","","1"
"2006-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","101.1","","","","1"
"2006-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","92.0","","","","1"
"2006-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","98.2","","","","1"
"2006-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","111.8","","","","1"
"2006-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","107.4","","","","1"
"2006-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","106.3","","","","1"
"2006-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","114.1","","","","1"
"2006-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","112.7","","","","1"
"2006-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","91.7","","","","1"
"2006-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","88.5","","","","1"
"2006-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","91.1","","","","1"
"2006-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","94.3","","","","1"
"2007-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","90.2","","","","1"
"2007-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","93.6","","","","1"
"2007-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","106.7","","","","1"
"2007-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","110.1","","","","1"
"2007-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","114.5","","","","1"
"2007-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","105.1","","","","1"
"2007-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","107.4","","","","1"
"2007-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","102.7","","","","1"
"2007-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","103.4","","","","1"
"2007-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","102.3","","","","1"
"2007-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","106.1","","","","1"
"2007-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","109.9","","","","1"
"2008-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","113.5","","","","1"
"2008-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","114.4","","","","1"
"2008-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","115.3","","","","1"
"2008-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","123.8","","","","1"
"2008-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","136.0","","","","1"
"2008-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","142.8","","","","1"
"2008-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","143.5","","","","1"
"2008-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","128.3","","","","1"
"2008-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","130.5","","","","1"
"2008-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","111.0","","","","1"
"2008-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","87.3","","","","1"
"2008-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","79.1","","","","1"
"2009-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","84.4","","","","1"
"2009-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","88.7","","","","1"
"2009-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","90.6","","","","1"
"2009-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","89.0","","","","1"
"2009-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","101.0","","","","1"
"2009-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","105.3","","","","1"
"2009-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","100.1","","","","1"
"2009-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","104.3","","","","1"
"2009-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","103.1","","","","1"
"2009-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","100.5","","","","1"
"2009-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","105.1","","","","1"
"2009-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","100.8","","","","1"
"2010-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","105.7","","","","1"
"2010-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","104.2","","","","1"
"2010-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","109.7","","","","1"
"2010-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","109.4","","","","1"
"2010-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","106.6","","","","1"
"2010-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","104.1","","","","1"
"2010-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","103.7","","","","1"
"2010-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","102.1","","","","1"
"2010-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","106.1","","","","1"
"2010-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","109.7","","","","1"
"2010-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","115.5","","","","1"
"2010-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","117.3","","","","1"
"2011-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","120.8","","","","1"
"2011-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","121.2","","","","1"
"2011-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","130.4","","","","1"
"2011-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","138.7","","","","1"
"2011-05","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","136.2","","","","1"
"2011-06","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","132.1","","","","1"
"2011-07","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","133.1","","","","1"
"2011-08","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","133.1","","","","1"
"2011-09","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","130.9","","","","1"
"2011-10","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","131.1","","","","1"
"2011-11","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","130.3","","","","1"
"2011-12","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","128.0","","","","1"
"2012-01","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","133.6","","","","1"
"2012-02","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","137.2","","","","1"
"2012-03","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","140.2","","","","1"
"2012-04","Montréal, Quebec","2011S0503462","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735096","7.2","143.5","","","","1"
