"REF_DATE","GEO","DGUID","Type of fuel","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","110.5","","","","1"
"2008-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","105.8","","","","1"
"2008-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","118.5","","","","1"
"2008-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","124.5","","","","1"
"2008-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","129.0","","","","1"
"2008-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","138.5","","","","1"
"2008-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","139.7","","","","1"
"2008-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","134.2","","","","1"
"2008-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","127.9","","","","1"
"2008-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","125.6","","","","1"
"2008-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","115.7","","","","1"
"2008-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","92.9","","","","1"
"2009-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","86.0","","","","1"
"2009-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","83.7","","","","1"
"2009-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","76.6","","","","1"
"2009-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","79.2","","","","1"
"2009-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","76.9","","","","1"
"2009-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","82.7","","","","1"
"2009-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","84.9","","","","1"
"2009-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","86.6","","","","1"
"2009-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","87.2","","","","1"
"2009-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","87.1","","","","1"
"2009-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","94.2","","","","1"
"2009-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","92.4","","","","1"
"2010-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","95.3","","","","1"
"2010-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","93.1","","","","1"
"2010-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","91.9","","","","1"
"2010-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","92.9","","","","1"
"2010-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","93.2","","","","1"
"2010-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","92.1","","","","1"
"2010-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","93.5","","","","1"
"2010-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","93.2","","","","1"
"2010-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","94.4","","","","1"
"2010-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","97.2","","","","1"
"2010-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","101.5","","","","1"
"2010-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","106.7","","","","1"
"2011-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","108.7","","","","1"
"2011-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","109.4","","","","1"
"2011-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","118.9","","","","1"
"2011-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","121.4","","","","1"
"2011-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","122.2","","","","1"
"2011-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","120.7","","","","1"
"2011-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","118.2","","","","1"
"2011-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","114.2","","","","1"
"2011-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","115.4","","","","1"
"2011-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","118.7","","","","1"
"2011-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","126.7","","","","1"
"2011-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","128.9","","","","1"
"2012-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","125.9","","","","1"
"2012-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","119.4","","","","1"
"2012-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","120.9","","","","1"
"2012-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","121.2","","","","1"
"2012-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","125.9","","","","1"
"2012-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","112.9","","","","1"
"2012-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","109.9","","","","1"
"2012-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","113.7","","","","1"
"2012-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","118.9","","","","1"
"2012-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","118.9","","","","1"
"2012-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","117.4","","","","1"
"2012-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","118.7","","","","1"
"2013-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","119.9","","","","1"
"2013-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","122.7","","","","1"
"2013-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","124.9","","","","1"
"2013-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","122.7","","","","1"
"2013-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","120.7","","","","1"
"2013-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","120.7","","","","1"
"2013-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","120.5","","","","1"
"2013-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","120.1","","","","1"
"2013-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","122.1","","","","1"
"2013-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","125.2","","","","1"
"2013-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","125.1","","","","1"
"2013-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","129.3","","","","1"
"2014-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","132.5","","","","1"
"2014-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","139.1","","","","1"
"2014-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","143.3","","","","1"
"2014-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","141.9","","","","1"
"2014-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","141.9","","","","1"
"2014-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","135.5","","","","1"
"2014-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","130.7","","","","1"
"2014-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","128.1","","","","1"
"2014-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","127.5","","","","1"
"2014-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","125.3","","","","1"
"2014-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","129.3","","","","1"
"2014-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","125.8","","","","1"
"2015-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","110.1","","","","1"
"2015-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","107.7","","","","1"
"2015-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","107.5","","","","1"
"2015-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","101.5","","","","1"
"2015-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","99.7","","","","1"
"2015-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","99.9","","","","1"
"2015-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","98.7","","","","1"
"2015-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","100.3","","","","1"
"2015-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","96.5","","","","1"
"2015-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","98.9","","","","1"
"2015-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","98.7","","","","1"
"2015-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","95.6","","","","1"
"2016-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","87.5","","","","1"
"2016-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","77.6","","","","1"
"2016-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","80.5","","","","1"
"2016-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","83.2","","","","1"
"2016-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","87.3","","","","1"
"2016-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","94.5","","","","1"
"2016-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","94.7","","","","1"
"2016-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","94.3","","","","1"
"2016-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","94.9","","","","1"
"2016-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","97.0","","","","1"
"2016-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","99.4","","","","1"
"2016-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","98.7","","","","1"
"2017-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","98.8","","","","1"
"2017-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","97.7","","","","1"
"2017-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","98.1","","","","1"
"2017-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","98.3","","","","1"
"2017-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","97.8","","","","1"
"2017-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","97.1","","","","1"
"2017-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","92.6","","","","1"
"2017-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","94.1","","","","1"
"2017-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","97.2","","","","1"
"2017-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","104.6","","","","1"
"2017-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","114.1","","","","1"
"2017-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","115.0","","","","1"
"2018-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","118.3","","","","1"
"2018-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","119.3","","","","1"
"2018-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","117.8","","","","1"
"2018-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","117.3","","","","1"
"2018-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","119.7","","","","1"
"2018-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","122.1","","","","1"
"2018-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","121.0","","","","1"
"2018-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","120.7","","","","1"
"2018-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","121.8","","","","1"
"2018-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","123.1","","","","1"
"2018-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","123.5","","","","1"
"2018-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","120.6","","","","1"
"2019-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","115.6","","","","1"
"2019-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","115.4","","","","1"
"2019-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","118.6","","","","1"
"2019-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","124.8","","","","1"
"2019-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","126.7","","","","1"
"2019-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","123.6","","","","1"
"2019-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","122.6","","","","1"
"2019-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","120.7","","","","1"
"2019-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","119.9","","","","1"
"2019-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","123.6","","","","1"
"2019-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","126.0","","","","1"
"2019-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","127.1","","","","1"
"2020-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","126.9","","","","1"
"2020-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","123.4","","","","1"
"2020-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","108.6","","","","1"
"2020-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","97.3","","","","1"
"2020-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","92.1","","","","1"
"2020-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","93.0","","","","1"
"2020-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","96.9","","","","1"
"2020-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","97.3","","","","1"
"2020-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","97.0","","","","1"
"2020-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","97.9","","","","1"
"2020-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","99.2","","","","1"
"2020-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","103.9","","","","1"
"2021-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","106.8","","","","1"
"2021-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","110.7","","","","1"
"2021-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","119.2","","","","1"
"2021-04","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","122.9","","","","1"
"2021-05","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","124.6","","","","1"
"2021-06","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","124.8","","","","1"
"2021-07","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","124.9","","","","1"
"2021-08","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","125.1","","","","1"
"2021-09","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","126.6","","","","1"
"2021-10","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","135.6","","","","1"
"2021-11","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","138.6","","","","1"
"2021-12","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","138.4","","","","1"
"2022-01","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","141.3","","","","1"
"2022-02","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","148.3","","","","1"
"2022-03","Saskatoon, Saskatchewan","2011S0503725","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735137","13.6","177.7","","","","1"
"1990-01","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","41.9","","","","1"
"1990-02","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","42.1","","","","1"
"1990-03","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","42.4","","","","1"
"1990-04","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","43.6","","","","1"
"1990-05","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","43.9","","","","1"
"1990-06","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","43.9","","","","1"
"1990-07","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","44.1","","","","1"
"1990-08","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","44.1","","","","1"
"1990-09","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","46.5","","","","1"
"1990-10","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","50.1","","","","1"
"1990-11","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","55.8","","","","1"
"1990-12","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","56.3","","","","1"
"1991-01","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","57.7","","","","1"
"1991-02","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","48.0","","","","1"
"1991-03","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","44.9","","","","1"
"1991-04","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","45.9","","","","1"
"1991-05","Edmonton, Alberta","2011S0503835","Diesel fuel at self service filling stations","Cents per litre","57","units","0","v735138","14.6","46.1","","","","1"
