artist,track,id,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature
Selena Gomez,Wolves,0tBbt8CrmxbjRP0pueQkyU,2017-10-25,0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993,4
Alessia Cara,Scars To Your Beautiful,0wI7QkCcs8FUQE1OkXUIqd,2015-11-13,0.573,0.739,0,-5.74,1,0.129,0.0285,0,0.111,0.451,97.085,spotify:track:0wI7QkCcs8FUQE1OkXUIqd,https://api.spotify.com/v1/tracks/0wI7QkCcs8FUQE1OkXUIqd,https://api.spotify.com/v1/audio-analysis/0wI7QkCcs8FUQE1OkXUIqd,230240,4
Dean Lewis,Be Alright,3EPXxR3ImUwfayaurPi3cm,2018-06-29,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,spotify:track:3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/tracks/3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/audio-analysis/3EPXxR3ImUwfayaurPi3cm,196373,4
Cardi B,WAP (feat. Megan Thee Stallion),4Oun2ylbjFKMPTiaSbbCih,2020-08-07,0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,spotify:track:4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,187541,4
Justin Bieber,What Do You Mean?,4B0JvthVoAAuygILe3n4Bs,2015-11-13,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,spotify:track:4B0JvthVoAAuygILe3n4Bs,https://api.spotify.com/v1/tracks/4B0JvthVoAAuygILe3n4Bs,https://api.spotify.com/v1/audio-analysis/4B0JvthVoAAuygILe3n4Bs,205680,4
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),6CjtS2JZH9RkDz5UVInsa9,2012-10-09,0.781,0.526,6,-6.986,0,0.293,0.0633,0,0.0457,0.665,94.993,spotify:track:6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9,235613,4
ZAYN,PILLOWTALK,0PDUDa38GO8lMxLCRc4lL1,2016-03-25,0.584,0.7,11,-4.275,1,0.0456,0.117,0,0.0939,0.438,124.944,spotify:track:0PDUDa38GO8lMxLCRc4lL1,https://api.spotify.com/v1/tracks/0PDUDa38GO8lMxLCRc4lL1,https://api.spotify.com/v1/audio-analysis/0PDUDa38GO8lMxLCRc4lL1,202747,4
Rihanna,FourFiveSeconds,78TTtXnFQPzwqlbtbwqN0y,2015-01-24,0.582,0.272,2,-5.662,1,0.0501,0.875,0,0.13,0.354,205.846,spotify:track:78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y,188238,4
DaBaby,ROCKSTAR (feat. Roddy Ricch),7ytR5pFWmSjzHJIeQkgog4,2020-04-17,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733,4
Marshmello,FRIENDS,08bNPGLD8AhKpnnERrAc6G,2018-02-09,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4
Doja Cat,Say So,3Dv1eDb0MEgF93GpLXlucZ,2019-11-07,0.787,0.673,11,-4.583,0,0.159,0.264,3.35E-06,0.0904,0.779,110.962,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,237893,4
Khalid,Better,6zeeWid2sgw4lap2jV61PZ,2018-10-18,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,spotify:track:6zeeWid2sgw4lap2jV61PZ,https://api.spotify.com/v1/tracks/6zeeWid2sgw4lap2jV61PZ,https://api.spotify.com/v1/audio-analysis/6zeeWid2sgw4lap2jV61PZ,229320,4
21 Savage,Bank Account,5eqK0tbzUPo2SoeZsov04s,2017-07-06,0.884,0.347,8,-8.227,0,0.35,0.015,7.00E-06,0.0871,0.376,75.016,spotify:track:5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/tracks/5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/audio-analysis/5eqK0tbzUPo2SoeZsov04s,220307,4
blackbear,hot girl bummer,6jRq8gaZhMUyy5RclRPcAf,2020-08-21,0.782,0.559,6,-7.106,0,0.0767,0.125,0,0.385,0.685,129.992,spotify:track:6jRq8gaZhMUyy5RclRPcAf,https://api.spotify.com/v1/tracks/6jRq8gaZhMUyy5RclRPcAf,https://api.spotify.com/v1/audio-analysis/6jRq8gaZhMUyy5RclRPcAf,188344,1
Hozier,Take Me to Church,1CS7Sd1u5tWkstBhpssyjP,2014-09-19,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,spotify:track:1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/audio-analysis/1CS7Sd1u5tWkstBhpssyjP,241693,4
Rihanna,Work,72TFWvU3wUYdUuxejTTIzt,2016-01-28,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,spotify:track:72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/tracks/72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/audio-analysis/72TFWvU3wUYdUuxejTTIzt,219320,4
Loud Luxury,Body,21RzyxY3EFaxVy6K4RqaU9,2017-10-27,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44E-05,0.0543,0.582,121.958,spotify:track:21RzyxY3EFaxVy6K4RqaU9,https://api.spotify.com/v1/tracks/21RzyxY3EFaxVy6K4RqaU9,https://api.spotify.com/v1/audio-analysis/21RzyxY3EFaxVy6K4RqaU9,163216,4
Lil Nas X,Old Town Road - Remix,2YpeDb67231RjR0MgVLzsG,2019-06-21,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,spotify:track:2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,157067,4
Doja Cat,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,2021-04-09,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,spotify:track:748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/tracks/748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/audio-analysis/748mdHapucXQri7IAO8yFK,208867,4
Kygo,Firestone,1I8tHoNBFTuoJAlh4hfVVE,2016-05-13,0.704,0.634,11,-7.374,0,0.0428,0.393,3.17E-05,0.0952,0.411,113.927,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/tracks/1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/audio-analysis/1I8tHoNBFTuoJAlh4hfVVE,271640,4
Martin Garrix,Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,2017-01-27,0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883,4
Ariana Grande,no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,2018-08-17,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11E-06,0.294,0.354,121.993,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,205920,4
Survivor,Eye of the Tiger,2KH16WveTQWT6KOG9Rg6e2,1985,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,spotify:track:2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/tracks/2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/audio-analysis/2KH16WveTQWT6KOG9Rg6e2,245640,4
Trevor Daniel,Falling,0Aqi7ArnBrGblW5T6p2jmD,2020-03-26,0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,spotify:track:0Aqi7ArnBrGblW5T6p2jmD,https://api.spotify.com/v1/tracks/0Aqi7ArnBrGblW5T6p2jmD,https://api.spotify.com/v1/audio-analysis/0Aqi7ArnBrGblW5T6p2jmD,159382,4
Ed Sheeran & Justin Bieber,I Don't Care (with Justin Bieber),3HVWdVOQ0ZA45FuZGSfvns,2019-05-10,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4
Nirvana,Come As You Are,4P5KoWXOxwuobLmHXLMobV,1991-09-26,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,spotify:track:4P5KoWXOxwuobLmHXLMobV,https://api.spotify.com/v1/tracks/4P5KoWXOxwuobLmHXLMobV,https://api.spotify.com/v1/audio-analysis/4P5KoWXOxwuobLmHXLMobV,218920,4
Tones And I,Dance Monkey,2XU0oxnq2qxCpomAAuJY8K,2019-10-17,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4
Dua Lipa,Break My Heart,017PF4Q3l4DBUiWoXk4OWT,2020-03-27,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39E-06,0.349,0.467,113.011,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820,4
Arizona Zervas,ROXANNE,696DnlkuDOXcMAnKlTgXXK,2019-10-10,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5
Taylor Swift,Shake It Off,5xTtaWoae3wi06K5WfVUUH,2014-10-27,0.647,0.785,7,-5.414,1,0.165,0.0561,0,0.148,0.943,160.015,spotify:track:5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/audio-analysis/5xTtaWoae3wi06K5WfVUUH,219200,4
BTS,Boy With Luv (feat. Halsey),4a9tbd947vo9K8Vti9JwcI,2019-04-12,0.645,0.862,11,-4.761,0,0.0845,0.0933,0,0.193,0.803,119.947,spotify:track:4a9tbd947vo9K8Vti9JwcI,https://api.spotify.com/v1/tracks/4a9tbd947vo9K8Vti9JwcI,https://api.spotify.com/v1/audio-analysis/4a9tbd947vo9K8Vti9JwcI,229773,4
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,2011-10-11,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,spotify:track:5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/audio-analysis/5HQVUIKwCEXpe7JIHyY734,207333,4
Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke,2017-06-30,0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,spotify:track:5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,223413,4
Danny Ocean,Me Rehúso,6De0lHrwBfPfrhorm9q1Xl,2016-09-16,0.744,0.804,1,-6.327,1,0.0677,0.0231,0,0.0494,0.426,104.823,spotify:track:6De0lHrwBfPfrhorm9q1Xl,https://api.spotify.com/v1/tracks/6De0lHrwBfPfrhorm9q1Xl,https://api.spotify.com/v1/audio-analysis/6De0lHrwBfPfrhorm9q1Xl,205715,4
Katy Perry,Dark Horse,5jrdCoLpJSvHHorevXBATy,2013-10-18,0.645,0.585,6,-6.122,1,0.0513,0.00314,0,0.165,0.353,131.931,spotify:track:5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy,215672,4
gnash,"i hate u, i love u (feat. olivia o'brien)",7vRriwrloYVaoAe3a9wJHe,2016-03-25,0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,spotify:track:7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,251034,4
The Lumineers,Ho Hey,0W4Kpfp1w2xkY3PrV714B7,2012-04-03,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06E-06,0.0915,0.353,79.936,spotify:track:0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/tracks/0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/audio-analysis/0W4Kpfp1w2xkY3PrV714B7,163133,4
Nio Garcia,Te Boté - Remix,3V8UKqhEK5zBkBb6d6ub8i,2018-04-13,0.903,0.675,11,-3.445,0,0.214,0.542,1.28E-05,0.0595,0.442,96.507,spotify:track:3V8UKqhEK5zBkBb6d6ub8i,https://api.spotify.com/v1/tracks/3V8UKqhEK5zBkBb6d6ub8i,https://api.spotify.com/v1/audio-analysis/3V8UKqhEK5zBkBb6d6ub8i,417920,4
G-Eazy,"Me, Myself & I",40YcuQysJ0KlGQTeGUosTC,2015-12-04,0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,spotify:track:40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,251467,4
Rauw Alejandro,Todo De Ti,3rdAz1fbUfZxYgaCviYhRo,2021-12-10,0.78,0.719,3,-3.613,0,0.0506,0.302,0.000196,0.0931,0.336,127.962,spotify:track:3rdAz1fbUfZxYgaCviYhRo,https://api.spotify.com/v1/tracks/3rdAz1fbUfZxYgaCviYhRo,https://api.spotify.com/v1/audio-analysis/3rdAz1fbUfZxYgaCviYhRo,199604,4
Keane,Somewhere Only We Know,0ll8uFnc0nANY35E0Lfxvg,2004-01-01,0.453,0.655,9,-4.22,1,0.0259,0.0794,7.61E-06,0.0849,0.368,172.012,spotify:track:0ll8uFnc0nANY35E0Lfxvg,https://api.spotify.com/v1/tracks/0ll8uFnc0nANY35E0Lfxvg,https://api.spotify.com/v1/audio-analysis/0ll8uFnc0nANY35E0Lfxvg,236160,4
Topic,Breaking Me,3H7ihDc1dqLriiWXwsc2po,2019-12-19,0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,spotify:track:3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/audio-analysis/3H7ihDc1dqLriiWXwsc2po,166794,4
Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",5Gu0PDLN4YJeW75PpBSg9p,2017-09-08,0.664,0.708,8,-4.154,1,0.0474,0.0337,0,0.0841,0.742,103.07,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,174800,4
Metallica,Enter Sandman (Remastered),3VqHuw0wFlIHcIPWkhIbdQ,1991-08-12,0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,spotify:track:3VqHuw0wFlIHcIPWkhIbdQ,https://api.spotify.com/v1/tracks/3VqHuw0wFlIHcIPWkhIbdQ,https://api.spotify.com/v1/audio-analysis/3VqHuw0wFlIHcIPWkhIbdQ,331560,4
Black Eyed Peas,I Gotta Feeling,2H1047e0oMSj10dgp7p2VG,2009-01-01,0.744,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.966,spotify:track:2H1047e0oMSj10dgp7p2VG,https://api.spotify.com/v1/tracks/2H1047e0oMSj10dgp7p2VG,https://api.spotify.com/v1/audio-analysis/2H1047e0oMSj10dgp7p2VG,289133,4
Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,2020-01-10,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,237735,4
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,2018-09-28,0.842,0.801,8,-4.167,0,0.228,0.157,4.82E-06,0.0642,0.617,95.881,spotify:track:4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,212500,4
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),4tCtwWceOPWzenK2HAIJSb,2016-05-27,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94E-06,0.0644,0.593,105.017,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480,4
Masked Wolf,Astronaut In The Ocean,3Ofmpyhv5UAQ70mENzB277,2021-01-06,0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,spotify:track:3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/tracks/3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/audio-analysis/3Ofmpyhv5UAQ70mENzB277,132780,4
The Lumineers,Ophelia,3d8y0t70g7hw2FOWl9Z4Fm,2016-04-08,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,spotify:track:3d8y0t70g7hw2FOWl9Z4Fm,https://api.spotify.com/v1/tracks/3d8y0t70g7hw2FOWl9Z4Fm,https://api.spotify.com/v1/audio-analysis/3d8y0t70g7hw2FOWl9Z4Fm,160097,4
KAROL G,Tusa,7k4t7uLgtOxPwTpFmtJNTY,2019-11-07,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,200960,4
Shawn Mendes,Stitches,5jsw9uXEGuKyJzs0boZ1bT,2015-04-14,0.752,0.754,1,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,spotify:track:5jsw9uXEGuKyJzs0boZ1bT,https://api.spotify.com/v1/tracks/5jsw9uXEGuKyJzs0boZ1bT,https://api.spotify.com/v1/audio-analysis/5jsw9uXEGuKyJzs0boZ1bT,206880,4
50 Cent,In Da Club,4RY96Asd9IefaL3X4LOLZ8,2003-02-06,0.902,0.72,6,-2.776,0,0.347,0.26,0,0.0749,0.805,90.059,spotify:track:4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/audio-analysis/4RY96Asd9IefaL3X4LOLZ8,193467,4
Zedd,Stay,6uBhi9gBXWjanegOb2Phh0,2017-02-23,0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,spotify:track:6uBhi9gBXWjanegOb2Phh0,https://api.spotify.com/v1/tracks/6uBhi9gBXWjanegOb2Phh0,https://api.spotify.com/v1/audio-analysis/6uBhi9gBXWjanegOb2Phh0,210091,4
Anuel AA,China,2ksOAxtIxY8yElEWw8RhgK,2019-07-19,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,spotify:track:2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/tracks/2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/audio-analysis/2ksOAxtIxY8yElEWw8RhgK,301714,4
Gotye,Somebody That I Used To Know,4wCmqSrbyCgxEXROQE6vtV,2011-01-01,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,spotify:track:4wCmqSrbyCgxEXROQE6vtV,https://api.spotify.com/v1/tracks/4wCmqSrbyCgxEXROQE6vtV,https://api.spotify.com/v1/audio-analysis/4wCmqSrbyCgxEXROQE6vtV,244973,4
Passenger,Let Her Go,1KxwZYyzWNyZSRyErj2ojT,2012-08-28,0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.243,74.897,spotify:track:1KxwZYyzWNyZSRyErj2ojT,https://api.spotify.com/v1/tracks/1KxwZYyzWNyZSRyErj2ojT,https://api.spotify.com/v1/audio-analysis/1KxwZYyzWNyZSRyErj2ojT,252733,4
Logic,1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV,2017-05-05,0.62,0.574,5,-7.788,0,0.0479,0.569,0,0.19,0.357,100.023,spotify:track:5tz69p7tJuGPeMGwNTxYuV,https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV,https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV,250173,4
benny blanco,Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,2018-07-12,0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,spotify:track:0d2iYfpKoM0QCKvcLCkBao,https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao,https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao,173800,4
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,2016-10-21,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,spotify:track:5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,251088,4
Justin Bieber,Intentions (feat. Quavo),4umIPjkehX1r7uhmGvXiSV,2020-02-14,0.806,0.546,9,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986,spotify:track:4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV,212867,4
Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",7hxHWCCAIIxFLCzvDgnQHX,2020-08-28,0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,https://api.spotify.com/v1/tracks/7hxHWCCAIIxFLCzvDgnQHX,https://api.spotify.com/v1/audio-analysis/7hxHWCCAIIxFLCzvDgnQHX,195429,4
Julia Michaels,Issues,7vu0JkJh0ldukEYbTVcqd0,2017-07-28,0.728,0.415,8,-6.852,1,0.0639,0.401,0,0.0616,0.455,114.145,spotify:track:7vu0JkJh0ldukEYbTVcqd0,https://api.spotify.com/v1/tracks/7vu0JkJh0ldukEYbTVcqd0,https://api.spotify.com/v1/audio-analysis/7vu0JkJh0ldukEYbTVcqd0,176320,4
Major Lazer,Lean On,1Lim1Py7xBgbAkAys3AGAG,2015-11-27,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,spotify:track:1Lim1Py7xBgbAkAys3AGAG,https://api.spotify.com/v1/tracks/1Lim1Py7xBgbAkAys3AGAG,https://api.spotify.com/v1/audio-analysis/1Lim1Py7xBgbAkAys3AGAG,176561,4
Milky Chance,Stolen Dance,0ZfByLXCeKchuj7zi1CJ0S,2014-10-14,0.879,0.565,11,-8.809,1,0.037,0.412,0.000239,0.0798,0.685,114.009,spotify:track:0ZfByLXCeKchuj7zi1CJ0S,https://api.spotify.com/v1/tracks/0ZfByLXCeKchuj7zi1CJ0S,https://api.spotify.com/v1/audio-analysis/0ZfByLXCeKchuj7zi1CJ0S,313627,4
Halsey,Without Me,5p7ujcrUXASCNwRaWNHR1C,2018-10-04,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11E-06,0.0936,0.533,136.041,spotify:track:5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,201661,4
Demi Lovato,Sorry Not Sorry,0yvPEnB032fojLfVluFjUv,2017-09-29,0.706,0.643,11,-6.929,0,0.234,0.0242,0,0.262,0.885,143.931,spotify:track:0yvPEnB032fojLfVluFjUv,https://api.spotify.com/v1/tracks/0yvPEnB032fojLfVluFjUv,https://api.spotify.com/v1/audio-analysis/0yvPEnB032fojLfVluFjUv,203760,4
Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,2020-06-11,0.767,0.481,0,-8.52,0,0.0803,0.234,0,0.269,0.761,150.076,spotify:track:1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,171375,4
