PLAYER,SEASON,TEAM,TEAM_ID,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Tonya Edwards,2001,Phoenix Mercury,1611661317,10,20.8,9.4,2.6,7.1,36.6,0.5,1.4,35.7,3.7,4.7,78.7,0.5,1.4,1.9,1.8,2.2,0.5,0.1,3,-6.6
Trisha Fallon,2001,Phoenix Mercury,1611661317,31,27.1,10.4,4.1,8.4,49,0.5,1.2,40.5,1.7,2.1,81.5,1.1,1.4,2.5,1.1,1.5,1.1,0.4,1.4,-0.5
Adrian Williams-Strong,2002,Phoenix Mercury,1611661317,32,27.4,6.3,2.5,5.3,46.7,0,0,0,1.3,1.9,70,2,4.9,6.9,1.1,2,1.5,0.9,2.8,-3.4
Adriana Moises Pinto,2002,Phoenix Mercury,1611661317,32,19.3,6,2,5.1,38.4,0.6,2.1,28.8,1.5,1.9,80,0.5,1.4,1.9,2.5,2.3,0.9,0.1,1.7,-3.5
Brandy Reed,2002,Phoenix Mercury,1611661317,5,17.1,7.6,3,8.2,36.6,0,1,0,1.6,2.2,72.7,0.2,0.6,0.8,0.8,1.6,0.4,0.6,1.6,-5.8
Gordana Grubin,2002,Phoenix Mercury,1611661317,32,26.9,9.9,3.6,9.3,38.4,0.9,2.9,31.5,1.9,2.5,75.9,0.5,1.5,2,3.3,1.8,1.1,0.1,1.8,-3.4
Jaynetta Saunders,2002,Phoenix Mercury,1611661317,28,10.7,3.5,1.4,3.7,37.9,0,0.1,0,0.8,1.1,65.6,0.4,1,1.4,0.8,0.7,0.3,0.1,0.8,-2.1
Jennifer Gillom,2002,Phoenix Mercury,1611661317,31,28.2,15.3,5.4,12.9,41.5,1.2,3,38.7,3.4,4.2,80.2,1.2,2.6,3.7,1.2,2,0.9,0.7,2.9,-4.3
Kayte Christensen,2002,Phoenix Mercury,1611661317,30,13.8,4,1.6,3.2,50.5,0,0,0,0.8,1.2,68.6,1.3,1.4,2.7,0.5,1.1,0.8,0.4,2.4,-2.3
Kristen Veal,2002,Phoenix Mercury,1611661317,23,15.7,3.1,1,3.4,30.4,0.6,2,27.7,0.4,0.6,76.9,0.3,0.9,1.2,1.8,1.8,0.6,0.1,1.8,-5.2
Lisa Harrison,2002,Phoenix Mercury,1611661317,32,28.1,8.2,3.8,7.6,49.6,0.1,0.2,33.3,0.6,0.7,87,1.3,2.6,3.9,1.3,1.4,1,0.1,1.9,-3.8
Oksana Zakaluzhnaya,2002,Phoenix Mercury,1611661317,5,7.4,1.2,0.4,1.2,33.3,0,0,0,0.4,0.8,50,0,0.6,0.6,0,0.8,0,0,0.8,-4.6
Quacy Barnes,2002,Phoenix Mercury,1611661317,2,6.7,1.5,0,3.5,0,0,0,0,1.5,2,75,0,0.5,0.5,0,0,0.5,1,0.5,-3.5
Shea Mahoney,2002,Phoenix Mercury,1611661317,3,4.4,1.7,0.7,1,66.7,0,0.3,0,0.3,0.3,100,0.7,0,0.7,0.3,0.3,0,0,1.3,-1
Slobodanka Tuvic,2002,Phoenix Mercury,1611661317,26,12.4,3.3,1.2,3,39,0,0.2,16.7,1,1.2,78.1,0.4,2,2.4,0.4,1.2,0.3,0.3,2,-1.3
Susanna Bonfiglio,2002,Phoenix Mercury,1611661317,22,14,4.8,2,4,48.3,0,0.3,0,0.9,1.1,76,0.7,1,1.7,1,0.8,0.5,0,1.6,0.1
Tracy Reid,2002,Phoenix Mercury,1611661317,24,17.5,4.7,2,4.9,41,0,0,0,0.7,1.2,60.7,1.4,1.8,3.2,0.6,1.5,0.9,0.1,1.2,-3
Adrian Williams-Strong,2003,Phoenix Mercury,1611661317,34,29,9.8,4.1,10.3,40.2,0,0,0,1.5,2.5,61.2,2,5.4,7.4,0.9,2.1,1.7,0.6,2.8,-4.3
Anna DeForge,2003,Phoenix Mercury,1611661317,34,31.4,11.9,4.3,10.5,41.2,1.8,4.4,41.2,1.5,2,72.5,0.9,2.1,3.1,2.1,1.6,1.5,0.4,1.8,-2.6
Charmin Smith,2003,Phoenix Mercury,1611661317,4,4.4,0,0,0.5,0,0,0.5,0,0,0,0,0.3,0.8,1,0.3,0,0,0,0.5,-1.3
Dalma Ivanyi,2003,Phoenix Mercury,1611661317,4,8.6,1.5,0.8,2,37.5,0,0.5,0,0,0,0,0.5,0.5,1,0.5,0.5,0,0.3,1,-3.8
Edniesha Curry,2003,Phoenix Mercury,1611661317,20,10.2,1.7,0.7,1.8,37.1,0.3,1.1,22.7,0.1,0.2,66.7,0.1,0.5,0.6,1.2,0.8,0.5,0,1.3,0.3
Edwina Brown,2003,Phoenix Mercury,1611661317,34,15.5,3.5,1.2,4.5,27,0,0.1,0,1.1,1.3,81.8,0.9,1.2,2.1,1.8,1.4,0.9,0.2,1.3,-0.8
Felicia Ragland,2003,Phoenix Mercury,1611661317,3,12.9,1.7,0.3,4,8.3,0.3,1.7,20,0.7,0.7,100,0,0.7,0.7,0.7,1,0.7,0,1.3,-7.3
Gergana Slavtcheva,2003,Phoenix Mercury,1611661317,2,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0.5
Grace Daley,2003,Phoenix Mercury,1611661317,3,9.1,0.7,0.3,1.7,20,0,0.7,0,0,0,0,0.3,0.3,0.7,1,1,0,0.3,0.7,-0.7
Iziane Castro Marques,2003,Phoenix Mercury,1611661317,16,11.1,4.3,1.6,4.4,35.2,0.5,1.7,29.6,0.7,1.1,61.1,0.4,0.4,0.8,0.6,0.6,0.4,0.1,0.7,-1
Kayte Christensen,2003,Phoenix Mercury,1611661317,30,22,6.9,2.6,5.4,48.4,0,0,0,1.7,2.8,60.2,2,2.2,4.2,0.5,1.3,0.8,0.5,3.5,-1.9
Lisa Harrison,2003,Phoenix Mercury,1611661317,33,25.4,5.5,2.2,5.4,41.3,0,0.1,0,1.1,1.5,68.6,1.3,2.3,3.6,1.1,1,0.9,0.2,1.8,-2.5
Michaela Pavlickova,2003,Phoenix Mercury,1611661317,8,3.7,0.8,0.4,0.9,42.9,0,0.1,0,0,0,0,0.1,0.4,0.5,0.1,0.3,0.1,0,0.1,-1.5
Nevriye Yilmaz,2003,Phoenix Mercury,1611661317,5,6.8,2.8,1.4,3,46.7,0,0,0,0,0.4,0,0.6,0,0.6,0.4,0.8,0,0,1.4,-0.6
Plenette Pierson,2003,Phoenix Mercury,1611661317,33,18.2,6,2,5.4,37.9,0,0.1,0,1.9,3.1,63.4,1.1,1.3,2.4,0.7,1.3,0.6,0.4,2.6,-4.5
Slobodanka Tuvic,2003,Phoenix Mercury,1611661317,17,21.6,7.5,2.6,6.8,38.8,0,0.2,0,2.2,2.7,80.4,1.8,2.1,3.9,0.7,1.9,0.6,0.9,3.6,-0.8
Sonja Mallory,2003,Phoenix Mercury,1611661317,6,7.1,1.7,0.7,1.5,44.4,0,0,0,0.3,0.3,100,0.7,1,1.7,0,1,0.2,0.7,1.2,-1.7
Stacey Thomas,2003,Phoenix Mercury,1611661317,19,9.7,2.4,0.8,2.4,32.6,0.3,1.2,27.3,0.5,0.8,62.5,0.5,0.9,1.4,0.5,0.5,0.6,0.4,0.7,-1.3
Tamara Moore,2003,Phoenix Mercury,1611661317,11,10,3,1,2.4,42.3,0,0.5,0,1,1.2,84.6,0.3,1.5,1.7,0.7,0.9,0.5,0.4,0.8,-2.8
Tamicha Jackson,2003,Phoenix Mercury,1611661317,34,28.1,8.8,3.6,10.6,34.3,1,2.9,35.4,0.5,0.6,81,0.7,1.7,2.4,4.3,2.2,1.5,0.1,1.8,-4.7
Tracy Reid,2003,Phoenix Mercury,1611661317,2,6.1,1,0.5,1.5,33.3,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,1,0,2,-2.5
Adrian Williams-Strong,2004,Phoenix Mercury,1611661317,11,13,5.9,2.5,5.5,45,0,0,0,1,1.3,78.6,0.9,1,1.9,0.5,1.4,1,0.5,1.5,-1.3
Anna DeForge,2004,Phoenix Mercury,1611661317,34,33.9,14.4,4.9,11.6,41.7,2.1,5.3,38.7,2.6,3,86.3,0.7,2.9,3.6,3.1,2,1.5,0.2,1.5,1.4
Ashley Robinson,2004,Phoenix Mercury,1611661317,19,6.6,0.9,0.4,0.7,50,0,0.1,0,0.2,0.4,42.9,0.2,0.5,0.7,0.1,0.2,0.4,0.5,1.2,1.3
Diana Taurasi,2004,Phoenix Mercury,1611661317,34,33.3,17,6.1,14.8,41.6,1.8,5.5,33,2.9,3.8,76,0.8,3.6,4.4,3.9,2.6,1.3,0.7,3.4,1.3
Gwen Jackson,2004,Phoenix Mercury,1611661317,14,9.8,4,1.6,3.2,51.1,0.1,0.4,20,0.6,0.8,81.8,0.8,1.1,1.9,0.3,0.3,0.2,0.1,0.8,-0.3
Jae Kingi-Cross,2004,Phoenix Mercury,1611661317,13,9.8,1.5,0.5,1.4,33.3,0.2,0.5,42.9,0.4,0.5,71.4,0.4,0.6,1,0.9,0.5,0.4,0.2,0.8,0.8
Kayte Christensen,2004,Phoenix Mercury,1611661317,32,12.7,1.6,0.6,1.5,38.8,0,0,0,0.4,0.6,63.2,0.8,1.3,2.2,0.7,0.8,0.7,0.2,2.8,-0.3
Lindsay Taylor,2004,Phoenix Mercury,1611661317,5,5.4,0.6,0.2,1,20,0.2,0.6,33.3,0,0,0,0,0.6,0.6,0.4,0.2,0.2,0.2,1.4,-1.4
Nikki McCray,2004,Phoenix Mercury,1611661317,27,13.8,2.6,1.1,2.5,44.8,0.2,0.4,45.5,0.1,0.3,57.1,0.4,0.7,1.1,0.5,0.7,0.3,0,1.3,-0.6
Penny Taylor,2004,Phoenix Mercury,1611661317,33,32.6,13.2,4.5,9.4,48.4,1.2,2.9,42.7,2.8,3.3,86.1,1.5,3.3,4.8,2.5,2.5,1.6,0.4,3.3,2
Plenette Pierson,2004,Phoenix Mercury,1611661317,31,25.8,9.4,3.6,8.2,44.3,0,0.1,0,2.1,3.5,60.6,1.5,2.7,4.2,0.8,1.6,0.8,0.5,3.3,0.9
Shereka Wright,2004,Phoenix Mercury,1611661317,24,10.1,2.4,0.5,1.8,31,0.3,0.5,46.2,1,1.3,78.1,0.7,0.4,1.1,0.3,0.6,0.1,0,0.8,1.4
Slobodanka Tuvic,2004,Phoenix Mercury,1611661317,33,21,2.8,1.1,3,37.4,0,0,0,0.5,0.7,70.8,0.8,3,3.7,1,1.2,0.8,1.1,3.5,2.5
Tamara Moore,2004,Phoenix Mercury,1611661317,32,12.1,2.6,0.8,1.9,44.3,0.1,0.3,30,0.8,0.9,86.2,0.2,0.7,0.9,1.7,1.1,0.8,0.3,1.4,1.3
Angelina Williams,2005,Phoenix Mercury,1611661317,16,9.2,2.5,0.9,3.1,30,0.3,1.1,22.2,0.4,0.4,85.7,0.6,0.9,1.4,0.6,0.7,0.3,0.4,1.1,-0.7
Anna DeForge,2005,Phoenix Mercury,1611661317,33,34.4,13.1,4.3,11,39,1.4,4.4,32.6,3.1,3.6,85,0.9,2.5,3.5,2.4,2.5,1.2,0.2,2,0
Ashley Robinson,2005,Phoenix Mercury,1611661317,34,19.4,3,1.2,3.8,32.6,0,0,0,0.6,1.1,50,1.4,2.1,3.5,0.9,1.1,0.6,1,3.2,-1.2
Belinda Snell,2005,Phoenix Mercury,1611661317,20,11.3,3.3,1,2.8,34.5,0.6,1.9,29.7,0.8,0.9,88.9,1,0.9,1.8,0.9,0.6,0.4,0.1,1.6,-2.2
Diana Taurasi,2005,Phoenix Mercury,1611661317,33,32.8,16,5.3,12.9,41,1.7,5.4,31.3,3.7,4.6,80.1,0.7,3.5,4.2,4.5,3.4,1.2,0.8,3.4,0.6
Gwen Jackson,2005,Phoenix Mercury,1611661317,11,10.9,2.8,1.2,2.4,50,0.2,0.4,50,0.3,0.5,50,0.7,1.4,2.1,0.3,0.9,0,0.3,1.1,-2.1
Kamila Vodichkova,2005,Phoenix Mercury,1611661317,28,29.3,10.9,4.5,9.2,49.4,0.1,0.3,42.9,1.7,2.6,66.7,2.1,4.9,7,2.3,2.1,1,0.8,3.1,3.6
Kayte Christensen,2005,Phoenix Mercury,1611661317,11,9.9,1.6,0.6,1.4,46.7,0,0,0,0.4,0.6,57.1,0.8,1.2,2,0.6,0.9,0.6,0.5,2.3,0.1
Lisa Harrison,2005,Phoenix Mercury,1611661317,27,11,1.5,0.6,1.3,44.1,0,0,0,0.4,0.5,78.6,0.5,1,1.4,0.4,0.4,0.2,0,1.2,-1.1
Maria Stepanova,2005,Phoenix Mercury,1611661317,15,27.5,10.8,4.5,9.6,47.2,0,0,0,1.7,2.7,65,1.9,3.4,5.3,1.5,1.5,1.3,2.5,2.2,6.1
Niele Ivey,2005,Phoenix Mercury,1611661317,14,11,1.7,0.6,1.7,33.3,0.1,0.7,20,0.4,0.4,100,0.2,0.5,0.7,1.4,0.4,0.4,0,1.2,1.9
Penny Taylor,2005,Phoenix Mercury,1611661317,29,29.4,13.2,4.2,9,46.4,1.3,3.2,40.4,3.5,4.1,86.4,1.3,2.8,4.1,3.2,2.7,1.3,0.4,3,1.7
Plenette Pierson,2005,Phoenix Mercury,1611661317,12,26.5,7.7,3,8.8,34.3,0,0.1,0,1.7,2.4,69,1.6,3.3,4.9,1.1,2.7,0.8,1.1,3.3,-4
Sandora Irvin,2005,Phoenix Mercury,1611661317,12,10.1,3.7,1.2,3.7,31.8,0.3,0.7,50,1,1.3,80,1.3,1.5,2.8,0.4,0.2,0.4,0.5,1.7,-2.8
Shereka Wright,2005,Phoenix Mercury,1611661317,25,13.9,3.8,1,2.4,40.7,0.4,1.4,31.4,1.4,2.1,67.3,0.7,1.3,2,0.9,1.1,0.6,0.1,0.5,-1.1
Ann Strother,2006,Phoenix Mercury,1611661317,8,4.9,2,0.8,1.8,42.9,0.5,1.3,40,0,0,0,0.3,0.4,0.6,0.3,0,0.1,0.3,0.4,-0.5
Belinda Snell,2006,Phoenix Mercury,1611661317,29,8.5,3.4,1.2,3.1,38.9,0.7,2.2,31.7,0.3,0.3,100,0.4,1,1.3,0.7,0.6,0.5,0.1,1,2
Bridget Pettis,2006,Phoenix Mercury,1611661317,11,6.1,1.3,0.5,1.7,26.3,0.1,0.7,12.5,0.3,0.5,50,0.5,0.4,0.8,0.9,0.2,0.3,0,1,-2.8
Cappie Pondexter,2006,Phoenix Mercury,1611661317,31,33.3,19.4,6.8,15.4,44.3,1.5,3.9,38.5,4.3,5.1,84.7,1.2,2.1,3.3,3.1,1.4,1.2,0.1,2.6,1.9
Crystal Smith,2006,Phoenix Mercury,1611661317,21,9.1,2.9,1,2.2,44.7,0.3,0.9,36.8,0.5,0.6,91.7,0.2,0.9,1,1,0.9,0.8,0,1,-1.2
Diana Taurasi,2006,Phoenix Mercury,1611661317,33,33.7,25,8.7,19.3,44.8,3.5,8.9,38.9,4.2,5.4,78,0.7,2.7,3.4,4.1,2.3,1.2,0.8,3,3.4
Jennifer Derevjanik,2006,Phoenix Mercury,1611661317,30,15.5,3.2,1.3,2.5,50.7,0.1,0.5,26.7,0.5,0.9,61.5,0.4,1.5,1.9,2.3,0.8,0.8,0.2,1.4,-0.1
Jennifer Lacy,2006,Phoenix Mercury,1611661317,32,15.4,5,1.9,3.9,48,0,0.1,0,1.3,1.8,69,1.3,1.9,3.2,0.4,1.4,0.4,0.3,3.2,0
Kamila Vodichkova,2006,Phoenix Mercury,1611661317,27,26.2,9.6,4,8.8,45,0,0.2,0,1.7,2.3,75.4,1.6,5.1,6.7,1.4,1.9,1,0.7,3.1,0.7
Kayte Christensen,2006,Phoenix Mercury,1611661317,11,4.9,0.3,0.1,0.5,16.7,0,0,0,0.1,0.2,50,0.2,1.1,1.3,0.2,0.5,0.3,0.1,1.3,-0.8
Kelly Miller,2006,Phoenix Mercury,1611661317,26,29.8,10.9,4,9.4,43,1,2.9,36,1.8,2.3,77,1.5,3.7,5.2,3.5,2.7,1,0.2,2.8,3.8
Kristen Rasmussen,2006,Phoenix Mercury,1611661317,33,26.6,4.4,1.9,3.7,51.6,0.2,0.4,46.2,0.4,0.6,60,2.2,4.1,6.2,2.1,1,0.8,0.8,2.8,2.7
Mandisa Stevenson,2006,Phoenix Mercury,1611661317,2,9.1,1.5,0.5,2.5,20,0.5,0.5,100,0,0,0,0.5,0.5,1,0,1,0.5,0.5,1.5,-11.5
Penny Taylor,2006,Phoenix Mercury,1611661317,19,26.8,14.2,5,11.2,44.8,1.2,3.2,36.1,3,3.5,86.4,1.6,4,5.6,2.5,1.4,1.5,0.4,2.8,3.4
Sandora Irvin,2006,Phoenix Mercury,1611661317,7,5.5,1,0.3,1.9,15.4,0,0.4,0,0.4,0.7,60,0.3,1.1,1.4,0.1,0.4,0.3,1.1,0.7,-0.7
Tamicha Jackson,2006,Phoenix Mercury,1611661317,3,17.9,8,3.3,9.3,35.7,0,1,0,1.3,2,66.7,0.3,1,1.3,2.3,1.3,2,0.3,2.3,-8
Adriana Moises Pinto,2007,Phoenix Mercury,1611661317,4,7.8,1.8,0.5,1.3,40,0.3,0.3,100,0.5,0.5,100,0.8,1,1.8,0.8,2.5,0.8,0,0.5,2.5
Belinda Snell,2007,Phoenix Mercury,1611661317,30,11.4,3.6,1.2,3.5,34.9,0.9,2.6,32.9,0.2,0.4,63.6,0.4,1.1,1.5,1.5,0.6,0.7,0.1,1,1.3
Cappie Pondexter,2007,Phoenix Mercury,1611661317,31,31.2,17.2,6.2,14.5,43.1,1.2,3.5,33.3,3.5,4.4,81.5,0.5,3.1,3.6,4,2.2,0.9,0.3,1.9,2
Diana Taurasi,2007,Phoenix Mercury,1611661317,32,32,19.2,6.4,14.6,44,3,8.1,36.7,3.3,4,83.5,0.6,3.7,4.2,4.3,2.6,1.4,1.1,3.3,3.3
Jennifer Derevjanik,2007,Phoenix Mercury,1611661317,23,8.7,1.6,0.6,1.3,43.3,0,0.4,10,0.4,0.5,81.8,0.2,0.8,1,1,0.7,0.3,0,0.8,0.9
Jennifer Lacy,2007,Phoenix Mercury,1611661317,20,4.7,1.8,0.6,1.5,41.4,0.1,0.2,33.3,0.5,0.9,55.6,0.5,0.5,1,0.1,0.5,0.2,0,1.3,-1.3
Kelly Mazzante,2007,Phoenix Mercury,1611661317,34,14.4,5.4,1.9,4.9,38.8,1.1,3.4,34.2,0.4,0.4,100,0.3,1.3,1.6,1.1,0.6,0.8,0.1,0.8,2.3
Kelly Miller,2007,Phoenix Mercury,1611661317,34,30.6,9.4,3.4,7.1,47.9,0.8,2.1,38.6,1.9,2.4,78,1.4,3.6,4.9,4.6,2.5,1.2,0.1,2.8,1.6
Kelly Schumacher,2007,Phoenix Mercury,1611661317,34,16,4.4,1.7,3.7,45.6,0.1,0.2,42.9,1,1.4,73.9,0.9,3.5,4.3,0.4,1,0.5,0.7,1.9,0.7
Olympia Scott,2007,Phoenix Mercury,1611661317,8,4,1,0.1,0.9,14.3,0,0,0,0.8,1,75,0.3,0.3,0.5,0.3,0.4,0.4,0.1,0.8,-1.8
Penny Taylor,2007,Phoenix Mercury,1611661317,34,29.7,17.8,5.8,11.7,49.9,1,2.6,37.8,5.1,5.8,88.4,2.1,4.1,6.3,2.9,2.3,1.5,0.6,3.5,5.5
Tangela Smith,2007,Phoenix Mercury,1611661317,34,31.5,12.6,4.9,11.7,41.4,0.6,1.8,32.8,2.3,2.9,78.8,1.6,4.9,6.5,1.3,1.6,1.2,1.6,3,1.9
Teana Miller,2007,Phoenix Mercury,1611661317,2,2.6,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0.5,0.5,0.5
Allie Quigley,2008,Phoenix Mercury,1611661317,14,7.1,2.1,0.9,2.8,33.3,0.1,0.8,18.2,0.1,0.1,50,0.4,0.4,0.8,0.3,0.4,0.4,0.1,0.6,-0.9
Barbara Farris,2008,Phoenix Mercury,1611661317,34,16.3,3.5,1.3,2.7,47.3,0,0,0,0.9,1.3,69.8,1.1,2.7,3.8,0.2,1,0.6,0.1,2.6,-0.1
Brooke Smith,2008,Phoenix Mercury,1611661317,10,13.4,4.1,1.6,2.8,57.1,0,0,0,0.9,1.3,69.2,1,2.6,3.6,0.9,0.9,0.2,0.3,2.9,-0.2
Cappie Pondexter,2008,Phoenix Mercury,1611661317,32,31.3,21.2,7.3,17.7,41.3,1.3,4.1,31.3,5.3,6.3,84.6,0.8,2.9,3.7,4.2,2.9,1.2,0.2,2.6,-1.5
Diana Taurasi,2008,Phoenix Mercury,1611661317,34,31.8,24.1,7.6,17,44.6,2.6,7.3,36,6.3,7.3,87,0.8,4.3,5.1,3.6,2.4,1.4,1.4,3.7,1.3
Jennifer Derevjanik,2008,Phoenix Mercury,1611661317,17,8.5,0.8,0.3,1.1,26.3,0.1,0.5,12.5,0.2,0.2,75,0.3,0.7,1,1.6,0.6,0.1,0.2,1,-3.1
Kelly Mazzante,2008,Phoenix Mercury,1611661317,34,18.9,5.8,2,6,33.2,1.6,5,33.1,0.1,0.2,83.3,0.4,1.5,1.9,1.1,0.5,0.7,0.1,1.3,1
Kelly Miller,2008,Phoenix Mercury,1611661317,34,27.8,8.3,3.1,7.7,40.8,0.6,1.5,38.5,1.4,1.7,84.5,1.5,2.9,4.4,4,2.5,0.6,0.1,1.9,0.8
LaToya Sanders,2008,Phoenix Mercury,1611661317,29,13,4.4,1.5,3.3,44.8,0,0,0,1.4,1.8,82.4,1.8,1.7,3.5,0.3,0.9,0.3,1.5,2.4,-1.1
Le'coe Willingham,2008,Phoenix Mercury,1611661317,34,24.5,10.1,4.1,7.2,57,0.1,0.8,18.5,1.8,2.4,74.1,2.5,3.4,5.9,0.9,1.4,0.6,0.2,3.4,1.4
Olympia Scott,2008,Phoenix Mercury,1611661317,6,11.5,2.7,1.3,3.7,36.4,0,0,0,0,0,0,0.3,2.8,3.2,0.5,1,0.2,1,3.8,-2
Tangela Smith,2008,Phoenix Mercury,1611661317,25,28.9,11.1,4.4,10.6,41.7,0.6,1.8,34.8,1.6,1.8,86.7,2,5,7,1.1,1.6,1.1,1.2,3.9,-0.4
Willnett Crockett,2008,Phoenix Mercury,1611661317,5,8.3,1.8,0.6,1.6,37.5,0,0,0,0.6,1,60,0.8,1.4,2.2,0,0.2,0.8,0.2,2.8,2.4
Yuko Oga,2008,Phoenix Mercury,1611661317,23,7.8,2.4,0.9,2.5,35.1,0,0.4,0,0.7,0.7,94.1,0.2,0.5,0.7,0.6,1,0.3,0,0.6,0.5
Allie Quigley,2009,Phoenix Mercury,1611661317,6,5.4,1.7,0.5,1.3,37.5,0.3,0.7,50,0.3,0.3,100,0.2,0.7,0.8,0.2,0.8,0,0,1,0.2
Brooke Smith,2009,Phoenix Mercury,1611661317,21,6.9,1,0.3,0.7,46.7,0,0,0,0.3,0.4,87.5,0.5,1.1,1.7,0.1,0.3,0.1,0.1,1.4,-0.2
Cappie Pondexter,2009,Phoenix Mercury,1611661317,34,31.3,18.8,6.8,14.9,45.8,1.3,3.5,36.1,3.9,4.4,88.1,0.9,3.3,4.2,5,2.5,0.8,0.4,2.9,4.3
DeWanna Bonner,2009,Phoenix Mercury,1611661317,34,21.2,11.1,3.7,8.1,45.5,0.1,0.4,15.4,3.7,4.5,81.2,2.1,3.7,5.7,0.4,1,0.7,0.7,2.1,1.2
Diana Taurasi,2009,Phoenix Mercury,1611661317,31,31.2,20.3,6.4,13.9,46.3,2.5,6.2,41.1,4.9,5.5,89.4,0.6,5.2,5.7,3.5,2.6,1.2,1.4,3,4.9
Kelly Mazzante,2009,Phoenix Mercury,1611661317,31,14,3.4,1.2,3.2,36.4,1,2.8,35.2,0.1,0.1,100,0.2,1.1,1.3,0.5,0.3,0.3,0.1,1.4,-1
Ketia Swanier,2009,Phoenix Mercury,1611661317,33,11.6,2.8,1,2.6,37.9,0.3,1,34.4,0.5,0.5,88.9,0.2,1.3,1.5,1.5,1.4,0.5,0.1,1,-1.3
Le'coe Willingham,2009,Phoenix Mercury,1611661317,34,20.8,10,4,7.5,53.5,0,0.2,12.5,2,2.3,84.8,1.9,2.3,4.2,1,1.3,0.6,0.3,2.7,3.1
Nicole Ohlde,2009,Phoenix Mercury,1611661317,21,14.8,5.2,1.8,3.4,53.5,0,0,0,1.6,2.2,71.7,0.9,1.9,2.8,0.3,1.4,0.2,1,2.6,0.7
Penny Taylor,2009,Phoenix Mercury,1611661317,14,20.2,10.9,3.6,7.7,46.3,0.7,1.8,40,3.1,3.4,89.6,0.9,1.6,2.4,2.3,2.2,1.3,0.1,2.3,1.9
Tangela Smith,2009,Phoenix Mercury,1611661317,34,26.8,9.7,3.9,8.8,44.8,1.2,2.7,45.7,0.6,0.7,87,1,4.3,5.4,0.8,1.1,1,1.6,3.1,2.6
Temeka Johnson,2009,Phoenix Mercury,1611661317,34,26.4,9.6,3.7,8.2,44.8,1.1,2.5,41.9,1.2,1.5,84,0.2,3.3,3.5,4.6,2.2,0.9,0.1,2.3,5.8
Brooke Smith,2010,Phoenix Mercury,1611661317,16,8.2,2.5,1.1,1.4,73.9,0,0,0,0.4,0.4,85.7,0.4,1.4,1.8,0.3,0.2,0.1,0.3,1,-1.4
Candice Dupree,2010,Phoenix Mercury,1611661317,34,29.8,15.7,6.8,10.2,66.4,0,0,0,2.1,2.3,93.6,2.2,5.4,7.6,1.3,1.9,1,0.8,2.5,-0.5
DeWanna Bonner,2010,Phoenix Mercury,1611661317,32,25.4,12,4.1,8.9,46.5,0.6,1.7,35.8,3.1,3.7,84,2.1,4,6.1,1.3,1.3,0.7,1.2,1.8,-0.4
Diana Taurasi,2010,Phoenix Mercury,1611661317,31,32.2,22.6,6.8,16,42.7,2.6,6.9,37.4,6.4,7,91.2,0.4,3.9,4.3,4.7,3.5,1.2,0.6,3.5,0.9
Kara Braxton,2010,Phoenix Mercury,1611661317,13,17.2,11.1,4.3,7.9,54.4,0,0,0,2.5,3.5,71.1,2.2,2.6,4.8,1.2,2.1,0.6,0.4,2.8,-4.2
Ketia Swanier,2010,Phoenix Mercury,1611661317,32,10.1,3,1.1,2.9,39.1,0.4,1,38.7,0.3,0.7,52.4,0.2,1,1.2,1.7,1.3,0.3,0,0.7,-2
Nicole Ohlde,2010,Phoenix Mercury,1611661317,20,11.1,3,1.2,2.6,44.2,0,0,0,0.7,1.2,60.9,0.4,1.5,1.9,0.5,0.8,0.2,0.4,1.6,-0.9
Penny Taylor,2010,Phoenix Mercury,1611661317,32,30,15.9,5.4,10.6,50.9,1.4,3.3,44.2,3.7,4.1,89.3,1,3.4,4.4,5,2.4,1.5,0.3,2.8,3.8
Sequoia Holmes,2010,Phoenix Mercury,1611661317,15,8,1.8,0.5,2.6,20.5,0,0.7,0,0.7,1,73.3,0.5,0.8,1.3,0.4,0.7,0.4,0,1.1,-1.9
Tangela Smith,2010,Phoenix Mercury,1611661317,34,29.2,9.2,3.5,8.8,39.5,1.5,4.3,34.7,0.8,1.1,75,1,4.2,5.2,0.9,1.1,0.7,0.9,3.4,1.2
Taylor Lilley,2010,Phoenix Mercury,1611661317,21,10.8,3.3,1.1,2.8,39.7,0.7,2,32.6,0.5,0.5,90.9,0.1,0.7,0.9,0.7,0.8,0.5,0,0.9,-0.9
Temeka Johnson,2010,Phoenix Mercury,1611661317,34,27.3,9.2,3.6,8.7,41.1,0.9,2.9,30.9,1.1,1.4,79.6,0.6,2.6,3.2,4.7,2,0.9,0.2,2.5,1.9
Alexis Gray-Lawson,2011,Phoenix Mercury,1611661317,27,11.4,3.9,1.2,3.1,39.8,0.6,1.6,34.9,0.9,1,82.1,0.2,0.6,0.7,1.3,0.8,0.2,0,1.1,0
Candice Dupree,2011,Phoenix Mercury,1611661317,34,31.6,14.6,5.8,10.6,54.8,0,0.2,16.7,2.9,3.4,85.2,2.5,5.7,8.2,1.8,2,0.6,0.7,2.2,3.8
