GAME_ID,GAME_DATE,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF
22201033,2023-03-14,L,239,104,41,95,0.432,8,23,0.348,14,16,0.875,8,33,41,23,7,3,11,26
22201029,2023-03-14,L,239,110,42,76,0.553,6,25,0.24,20,25,0.8,4,28,32,29,9,4,14,17
22201030,2023-03-14,W,242,123,40,82,0.488,18,39,0.462,25,28,0.893,15,37,52,24,8,2,17,16
22201033,2023-03-14,W,241,116,40,85,0.471,12,39,0.308,24,37,0.649,13,33,46,24,8,6,12,15
22201027,2023-03-14,W,241,120,45,88,0.511,14,30,0.467,16,19,0.842,8,22,30,29,8,6,8,19
22201031,2023-03-14,W,239,121,45,99,0.455,11,33,0.333,20,23,0.87,14,37,51,22,9,0,9,25
22201028,2023-03-14,L,239,97,38,99,0.384,10,34,0.294,11,12,0.917,19,25,44,18,8,3,11,19
22201028,2023-03-14,W,241,117,44,85,0.518,7,32,0.219,22,22,1.0,10,38,48,24,9,9,13,12
22201032,2023-03-14,W,239,132,48,85,0.565,22,41,0.537,14,18,0.778,7,40,47,39,6,7,14,17
2022200406,2023-03-14,W,240,148,56,104,0.538,22,44,0.5,7,8,0.875,10,33,43,37,14,9,2,14
22201034,2023-03-14,L,239,107,38,99,0.384,17,45,0.378,14,18,0.778,11,27,38,22,8,3,10,19
2022200407,2023-03-14,L,241,109,43,100,0.43,15,42,0.357,5,10,0.5,13,35,48,26,5,3,11,12
2022200406,2023-03-14,L,239,116,42,92,0.457,19,44,0.432,7,11,0.636,17,36,53,28,1,5,17,13
22201027,2023-03-14,L,239,104,43,76,0.566,6,23,0.261,12,15,0.8,6,34,40,28,3,8,19,18
2022200408,2023-03-14,W,242,125,42,78,0.538,13,30,0.433,17,20,0.85,11,42,53,30,10,4,23,21
2022200385,2023-03-14,L,241,123,50,91,0.549,13,33,0.394,7,11,0.636,9,25,34,25,7,1,15,16
2022200408,2023-03-14,L,241,114,38,90,0.422,17,51,0.333,13,15,0.867,9,28,37,28,12,0,18,26
22201031,2023-03-14,L,240,107,35,82,0.427,12,41,0.293,25,34,0.735,11,35,46,25,3,5,17,20
22201034,2023-03-14,W,240,123,42,81,0.519,15,35,0.429,24,34,0.706,9,43,52,23,8,8,12,13
2022200407,2023-03-14,W,241,113,43,102,0.422,14,48,0.292,8,10,0.8,16,42,58,27,5,4,12,16
22201023,2023-03-13,W,242,104,38,83,0.458,12,37,0.324,16,19,0.842,7,40,47,23,9,3,14,17
22201025,2023-03-13,L,240,112,46,95,0.484,4,21,0.19,16,22,0.727,17,30,47,25,8,4,14,23
22201021,2023-03-13,L,242,115,44,97,0.454,4,22,0.182,23,28,0.821,18,33,51,17,6,4,15,19
2022200402,2023-03-13,W,241,126,47,93,0.505,19,43,0.442,8,10,0.8,6,45,51,40,9,6,13,14
22201024,2023-03-13,W,239,111,40,90,0.444,11,35,0.314,20,27,0.741,15,33,48,27,9,2,10,21
22201020,2023-03-13,W,241,117,48,100,0.48,14,36,0.389,7,10,0.7,19,33,52,28,10,5,14,21
2022200405,2023-03-13,L,240,125,42,83,0.506,19,41,0.463,13,14,0.929,3,35,38,27,4,3,21,24
2022200401,2023-03-13,L,240,85,31,83,0.373,10,41,0.244,6,7,0.857,9,25,34,21,3,3,11,16
22201021,2023-03-13,W,241,136,54,92,0.587,12,28,0.429,16,23,0.696,5,32,37,39,12,10,10,22
2022200403,2023-03-13,W,240,124,47,92,0.511,15,36,0.417,9,16,0.563,10,39,49,35,6,6,9,20
22201022,2023-03-13,L,240,115,43,90,0.478,16,38,0.421,13,18,0.722,16,32,48,31,7,4,18,25
22201022,2023-03-13,W,239,119,37,79,0.468,14,34,0.412,31,36,0.861,9,28,37,20,12,4,13,13
2022200402,2023-03-13,L,240,108,42,96,0.438,12,44,0.273,7,11,0.636,5,39,44,26,6,7,12,13
2022200401,2023-03-13,W,240,109,44,86,0.512,12,31,0.387,6,7,0.857,11,37,48,25,4,7,14,16
22201020,2023-03-13,L,239,97,36,86,0.419,10,34,0.294,15,24,0.625,13,29,42,23,7,5,14,15
2022200404,2023-03-13,W,240,101,37,80,0.463,11,33,0.333,13,18,0.722,13,35,48,26,9,4,18,18
22201023,2023-03-13,L,240,88,35,90,0.389,12,46,0.261,6,8,0.75,8,33,41,23,3,3,13,16
22201026,2023-03-13,L,240,124,46,104,0.442,21,50,0.42,11,15,0.733,15,30,45,31,4,2,9,21
22201025,2023-03-13,W,240,123,45,83,0.542,19,39,0.487,14,24,0.583,9,32,41,28,8,6,14,21
22201026,2023-03-13,W,239,133,50,86,0.581,15,33,0.455,18,22,0.818,5,38,43,29,2,4,12,18
2022200405,2023-03-13,W,240,138,52,103,0.505,13,39,0.333,11,14,0.786,16,29,45,33,10,11,10,19
2022200403,2023-03-13,L,239,97,33,105,0.314,11,44,0.25,11,12,0.917,24,38,62,13,4,4,15,19
2022200404,2023-03-13,L,238,97,36,91,0.396,9,28,0.321,10,15,0.667,18,32,50,21,11,5,12,16
22201024,2023-03-13,L,240,109,39,87,0.448,12,42,0.286,19,21,0.905,10,28,38,19,7,5,13,22
22201018,2023-03-12,W,241,102,36,95,0.379,10,39,0.256,20,23,0.87,12,43,55,26,8,3,9,19
22201014,2023-03-12,L,240,120,45,90,0.5,12,31,0.387,18,24,0.75,15,34,49,27,4,8,15,19
22201015,2023-03-12,W,240,114,41,87,0.471,7,27,0.259,25,34,0.735,11,29,40,18,8,3,10,22
22201019,2023-03-12,L,239,108,43,89,0.483,12,36,0.333,10,17,0.588,10,27,37,24,6,2,11,17
22201019,2023-03-12,W,240,112,42,88,0.477,11,37,0.297,17,21,0.81,12,34,46,18,8,3,11,18
2022200399,2023-03-12,W,239,99,39,77,0.506,5,15,0.333,9,11,0.818,5,42,47,21,6,6,16,16
2022200395,2023-03-12,L,239,112,40,87,0.46,15,43,0.349,11,13,0.846,8,23,31,27,19,2,14,21
2022200398,2023-03-12,W,240,124,49,90,0.544,11,34,0.324,9,16,0.563,14,29,43,32,10,5,8,11
22201018,2023-03-12,L,240,90,33,88,0.375,10,36,0.278,14,19,0.737,10,40,50,24,3,7,18,18
2022200395,2023-03-12,W,240,121,38,77,0.494,22,43,0.512,17,19,0.895,12,34,46,27,5,6,24,18
2022200398,2023-03-12,L,240,108,42,84,0.5,13,27,0.481,8,11,0.727,8,27,35,23,5,2,15,21
22201017,2023-03-12,W,241,127,43,86,0.5,19,40,0.475,22,29,0.759,8,35,43,35,11,7,15,19
22201016,2023-03-12,L,239,93,34,84,0.405,6,26,0.231,19,23,0.826,6,29,35,19,4,5,9,20
22201017,2023-03-12,L,240,110,43,88,0.489,10,33,0.303,14,20,0.7,10,36,46,26,10,2,17,21
2022200396,2023-03-12,L,241,119,47,89,0.528,6,21,0.286,13,17,0.765,8,30,38,31,9,5,11,14
2022200397,2023-03-12,L,240,95,33,73,0.452,5,18,0.278,14,16,0.875,15,17,32,12,15,0,21,14
22201015,2023-03-12,L,240,108,41,80,0.513,10,21,0.476,16,22,0.727,7,36,43,25,8,5,19,26
22201016,2023-03-12,W,240,112,41,80,0.513,11,29,0.379,19,23,0.826,9,33,42,29,6,10,8,19
2022200397,2023-03-12,W,239,119,47,74,0.635,14,32,0.438,6,7,0.857,7,25,32,29,14,5,23,21
2022200400,2023-03-12,L,239,105,36,86,0.419,14,37,0.378,11,18,0.611,16,30,46,20,9,7,12,18
2022200399,2023-03-12,L,240,82,33,91,0.363,10,43,0.233,3,6,0.5,12,30,42,18,8,4,13,18
2022200396,2023-03-12,W,240,121,46,89,0.517,16,39,0.41,7,10,0.7,9,36,45,21,5,5,18,21
22201014,2023-03-12,W,239,122,42,84,0.5,17,44,0.386,21,24,0.875,4,24,28,32,11,2,8,21
2022200400,2023-03-12,W,239,112,38,79,0.481,12,26,0.462,14,16,0.875,8,34,42,20,6,8,12,19
2022200392,2023-03-11,L,240,109,47,95,0.495,10,25,0.4,3,12,0.25,11,27,38,26,6,8,7,26
22201005,2023-03-11,W,240,119,46,103,0.447,9,32,0.281,18,20,0.9,20,40,60,22,4,4,11,17
22201008,2023-03-11,W,239,134,52,95,0.547,20,42,0.476,10,12,0.833,5,35,40,35,6,6,8,21
22201012,2023-03-11,W,263,125,46,112,0.411,23,55,0.418,10,11,0.909,18,47,65,33,12,4,15,15
2022200389,2023-03-11,L,238,116,42,94,0.447,13,40,0.325,10,13,0.769,8,29,37,30,8,7,13,21
2022200391,2023-03-11,L,240,102,33,90,0.367,11,33,0.333,16,21,0.762,10,35,45,25,9,4,20,28
22201011,2023-03-11,L,241,96,34,81,0.42,12,34,0.353,16,19,0.842,8,35,43,23,3,4,22,25
22201010,2023-03-11,W,242,112,41,86,0.477,10,38,0.263,20,24,0.833,11,34,45,25,7,5,11,16
22201006,2023-03-11,L,239,115,43,94,0.457,11,34,0.324,18,27,0.667,12,30,42,25,7,7,12,24
22201007,2023-03-11,L,265,114,42,94,0.447,11,37,0.297,19,20,0.95,5,30,35,19,8,2,17,17
22201012,2023-03-11,L,265,116,43,100,0.43,21,51,0.412,9,11,0.818,7,41,48,28,9,7,17,14
22201005,2023-03-11,L,241,111,40,98,0.408,17,40,0.425,14,15,0.933,11,32,43,24,5,14,7,15
22201006,2023-03-11,W,240,121,43,93,0.462,9,35,0.257,26,34,0.765,18,40,58,24,7,6,14,20
2022200393,2023-03-11,L,241,115,41,89,0.461,11,39,0.282,12,17,0.706,14,35,49,26,3,5,15,21
2022200390,2023-03-11,W,255,103,35,94,0.372,6,31,0.194,17,23,0.739,17,34,51,13,15,4,17,25
22201009,2023-03-11,W,241,119,44,86,0.512,15,32,0.469,16,22,0.727,13,31,44,25,7,9,14,17
22201013,2023-03-11,L,241,119,44,89,0.494,13,44,0.295,18,22,0.818,7,33,40,30,11,3,14,26
22201009,2023-03-11,L,240,111,41,85,0.482,16,34,0.471,13,17,0.765,6,27,33,28,10,3,16,19
22201011,2023-03-11,W,240,110,37,80,0.463,9,28,0.321,27,32,0.844,4,34,38,17,11,2,11,17
22201008,2023-03-11,L,241,125,50,100,0.5,10,34,0.294,15,16,0.938,13,35,48,24,4,4,10,17
22201007,2023-03-11,W,266,126,48,99,0.485,13,37,0.351,17,20,0.85,15,39,54,34,10,10,18,20
2022200393,2023-03-11,W,242,123,44,107,0.411,16,48,0.333,12,16,0.75,28,31,59,26,9,4,9,21
22201010,2023-03-11,L,240,108,39,85,0.459,15,43,0.349,15,23,0.652,10,33,43,25,4,3,11,17
22201013,2023-03-11,W,241,128,41,85,0.482,15,35,0.429,31,37,0.838,8,31,39,19,10,2,15,19
22201004,2023-03-11,L,239,95,32,90,0.356,7,31,0.226,24,27,0.889,20,34,54,21,5,3,9,17
2022200392,2023-03-11,W,239,118,42,84,0.5,8,24,0.333,15,22,0.682,12,40,52,32,2,17,12,20
2022200394,2023-03-11,W,241,114,42,95,0.442,13,42,0.31,10,14,0.714,24,35,59,20,6,5,13,17
2022200390,2023-03-11,L,254,100,32,79,0.405,6,30,0.2,19,23,0.826,11,35,46,17,9,7,18,28
2022200394,2023-03-11,L,239,108,44,94,0.468,13,35,0.371,4,9,0.444,14,30,44,26,7,2,10,22
22201004,2023-03-11,W,241,106,42,87,0.483,10,30,0.333,12,16,0.75,7,32,39,22,3,4,8,20
2022200391,2023-03-11,W,239,132,47,92,0.511,10,37,0.27,18,23,0.783,10,44,54,27,11,4,18,29
2022200389,2023-03-11,W,241,137,52,99,0.525,10,29,0.345,13,15,0.867,15,40,55,24,10,8,11,21
22200999,2023-03-10,L,241,107,43,88,0.489,7,27,0.259,14,18,0.778,7,36,43,27,8,6,14,17
2022200386,2023-03-10,W,241,117,43,77,0.558,15,28,0.536,8,16,0.5,13,42,55,19,9,4,24,23
22201002,2023-03-10,L,240,120,44,90,0.489,13,35,0.371,19,20,0.95,8,25,33,32,14,4,14,14
2022200388,2023-03-10,W,239,125,52,94,0.553,6,24,0.25,8,9,0.889,13,37,50,25,10,6,13,25
22200998,2023-03-10,W,241,120,43,83,0.518,11,30,0.367,23,29,0.793,12,30,42,25,7,4,9,24
22201002,2023-03-10,W,239,128,51,94,0.543,13,33,0.394,13,17,0.765,13,37,50,31,10,0,18,20
2022200387,2023-03-10,L,239,110,44,91,0.484,16,39,0.41,4,9,0.444,14,31,45,38,10,7,14,24
22200999,2023-03-10,W,241,114,42,95,0.442,15,31,0.484,15,19,0.789,13,33,46,25,9,4,14,17
2022200387,2023-03-10,W,240,112,40,86,0.465,10,33,0.303,14,21,0.667,12,29,41,25,9,5,13,16
22201000,2023-03-10,L,241,115,40,86,0.465,18,43,0.419,17,21,0.81,8,26,34,25,5,6,11,20
22201001,2023-03-10,L,265,123,48,98,0.49,9,30,0.3,18,29,0.621,12,35,47,29,10,6,14,21
2022200386,2023-03-10,L,240,102,40,87,0.46,8,28,0.286,9,18,0.5,9,25,34,16,10,0,14,21
2022200388,2023-03-10,L,239,110,39,81,0.481,10,31,0.323,12,18,0.667,9,28,37,20,5,2,14,15
22200998,2023-03-10,L,239,119,42,80,0.525,15,36,0.417,20,30,0.667,5,31,36,24,6,3,9,17
22201000,2023-03-10,W,239,119,42,82,0.512,14,29,0.483,21,23,0.913,11,35,46,22,7,4,16,20
22201003,2023-03-10,L,240,112,46,92,0.5,10,28,0.357,10,13,0.769,10,27,37,29,14,3,13,16
22201001,2023-03-10,W,264,124,42,91,0.462,16,34,0.471,24,33,0.727,12,36,48,20,7,5,14,26
22201003,2023-03-10,W,239,122,45,80,0.563,13,30,0.433,19,19,1.0,5,30,35,28,8,8,20,10
22200992,2023-03-09,L,240,103,40,89,0.449,7,21,0.333,16,20,0.8,17,31,48,20,5,4,19,22
2022200378,2023-03-09,W,239,119,46,98,0.469,11,35,0.314,10,13,0.769,17,37,54,28,8,2,14,25
22200996,2023-03-09,W,240,131,50,93,0.538,18,40,0.45,13,18,0.722,9,33,42,36,6,3,12,18
2022200379,2023-03-09,W,241,130,53,91,0.582,13,23,0.565,8,11,0.727,9,37,46,38,8,4,12,29
2022200383,2023-03-09,W,240,128,51,105,0.486,13,39,0.333,9,10,0.9,16,37,53,28,6,4,15,16
22200996,2023-03-09,L,239,110,36,82,0.439,15,45,0.333,23,24,0.958,8,24,32,25,9,3,17,17
22200993,2023-03-09,L,265,125,49,107,0.458,6,17,0.353,21,29,0.724,20,38,58,18,6,6,16,22
22200997,2023-03-09,L,240,117,42,101,0.416,13,50,0.26,20,31,0.645,23,35,58,27,8,1,13,25
2022200382,2023-03-09,L,252,124,49,96,0.51,13,37,0.351,8,10,0.8,13,34,47,24,3,10,11,18
22200995,2023-03-09,L,240,113,41,104,0.394,14,36,0.389,17,17,1.0,15,32,47,20,10,4,13,12
2022200384,2023-03-09,L,240,110,39,86,0.453,15,42,0.357,9,10,0.9,9,24,33,27,8,5,12,13
22200994,2023-03-09,L,242,124,44,94,0.468,16,34,0.471,20,31,0.645,12,24,36,21,9,4,10,16
2022200384,2023-03-09,W,240,135,51,96,0.531,18,39,0.462,8,9,0.889,18,37,55,25,6,3,15,17
22200992,2023-03-09,W,240,113,43,86,0.5,8,24,0.333,19,32,0.594,13,31,44,24,11,9,12,18
2022200380,2023-03-09,L,250,108,36,86,0.419,14,38,0.368,12,18,0.667,13,46,59,27,2,2,26,20
2022200383,2023-03-09,L,240,117,44,94,0.468,16,47,0.34,9,12,0.75,7,33,40,23,7,5,17,17
2022200377,2023-03-09,W,258,132,49,91,0.538,14,36,0.389,12,16,0.75,4,35,39,22,11,2,16,18
2022200381,2023-03-09,W,240,127,45,91,0.495,11,35,0.314,15,20,0.75,14,35,49,31,8,1,12,20
2022200378,2023-03-09,L,238,116,42,85,0.494,10,36,0.278,17,23,0.739,8,33,41,33,6,2,14,16
2022200382,2023-03-09,W,251,126,48,98,0.49,19,45,0.422,6,10,0.6,13,30,43,25,8,5,9,15
2022200377,2023-03-09,L,258,131,51,108,0.472,17,54,0.315,7,13,0.538,22,34,56,37,10,6,15,20
22200995,2023-03-09,W,239,118,44,104,0.423,19,50,0.38,11,14,0.786,20,41,61,33,8,12,16,14
2022200381,2023-03-09,L,242,112,40,90,0.444,13,42,0.31,11,13,0.846,11,30,41,25,5,6,13,22
2022200380,2023-03-09,W,249,115,39,89,0.438,14,39,0.359,14,21,0.667,8,33,41,27,16,5,12,22
22200993,2023-03-09,W,264,134,48,100,0.48,18,45,0.4,20,21,0.952,8,34,42,34,12,15,11,21
22200994,2023-03-09,W,240,131,49,88,0.557,13,34,0.382,20,21,0.952,11,31,42,27,7,8,17,26
2022200379,2023-03-09,L,241,113,35,74,0.473,9,30,0.3,19,25,0.76,6,27,33,18,6,7,16,18
22200997,2023-03-09,W,240,122,44,84,0.524,10,32,0.313,24,32,0.75,6,36,42,28,10,3,12,21
2022200374,2023-03-08,L,239,110,37,89,0.416,13,43,0.302,14,15,0.933,12,24,36,24,4,3,12,17
2022200371,2023-03-08,W,240,108,41,87,0.471,11,38,0.289,9,13,0.692,11,31,42,27,14,2,11,14
22200991,2023-03-08,L,240,100,37,96,0.385,13,32,0.406,13,14,0.929,15,26,41,21,12,2,12,23
22200991,2023-03-08,W,239,108,39,71,0.549,6,20,0.3,24,31,0.774,9,35,44,23,9,4,17,18
22200985,2023-03-08,L,240,120,47,83,0.566,12,29,0.414,14,17,0.824,6,33,39,34,9,1,17,16
22200989,2023-03-08,W,240,117,46,89,0.517,8,24,0.333,17,18,0.944,9,41,50,26,9,2,8,16
22200990,2023-03-08,L,241,101,33,88,0.375,15,43,0.349,20,21,0.952,7,30,37,23,9,2,16,13
22200987,2023-03-08,L,241,100,35,70,0.5,8,29,0.276,22,29,0.759,10,27,37,22,7,4,22,19
2022200373,2023-03-08,W,240,112,45,91,0.495,10,31,0.323,7,9,0.778,10,35,45,29,12,9,13,11
2022200373,2023-03-08,L,241,97,39,95,0.411,11,42,0.262,5,8,0.625,19,32,51,28,9,10,19,16
2022200371,2023-03-08,L,241,95,42,90,0.467,8,33,0.242,2,4,0.5,14,32,46,26,7,3,17,20
22200989,2023-03-08,L,241,96,37,88,0.42,15,40,0.375,7,15,0.467,11,33,44,26,5,2,11,16
22200990,2023-03-08,W,240,132,49,94,0.521,20,43,0.465,14,16,0.875,14,40,54,31,10,7,14,17
2022200372,2023-03-08,W,241,131,47,86,0.547,13,28,0.464,15,20,0.75,6,36,42,20,9,1,14,22
22200986,2023-03-08,W,241,115,42,88,0.477,18,49,0.367,13,20,0.65,5,40,45,26,9,2,10,20
22200986,2023-03-08,L,241,93,30,82,0.366,11,39,0.282,22,27,0.815,6,41,47,18,5,2,15,19
2022200375,2023-03-08,L,240,110,40,88,0.455,11,43,0.256,10,17,0.588,10,33,43,20,12,1,13,22
2022200376,2023-03-08,L,250,125,44,94,0.468,12,37,0.324,17,22,0.773,19,40,59,24,1,9,16,18
2022200372,2023-03-08,L,239,105,41,86,0.477,5,17,0.294,10,13,0.769,11,33,44,21,4,6,16,25
2022200375,2023-03-08,W,239,116,40,84,0.476,12,38,0.316,14,18,0.778,11,38,49,22,8,5,18,20
2022200374,2023-03-08,W,241,122,47,95,0.495,11,28,0.393,9,14,0.643,18,38,56,24,6,2,14,20
22200988,2023-03-08,W,241,113,42,83,0.506,13,27,0.481,16,18,0.889,9,40,49,32,4,6,15,19
22200988,2023-03-08,L,239,106,38,88,0.432,16,46,0.348,14,19,0.737,5,29,34,24,7,0,9,18
22200985,2023-03-08,W,241,122,45,85,0.529,12,29,0.414,20,26,0.769,8,28,36,26,11,5,11,17
2022200376,2023-03-08,W,249,127,48,105,0.457,11,34,0.324,12,15,0.8,11,30,41,32,12,3,6,24
22200987,2023-03-08,W,241,104,39,80,0.488,9,28,0.321,17,19,0.895,7,25,32,26,13,3,15,23
2022200370,2023-03-07,W,240,116,45,107,0.421,12,44,0.273,10,14,0.714,26,35,61,26,13,6,21,17
22200979,2023-03-07,W,240,112,42,85,0.494,12,32,0.375,16,21,0.762,10,32,42,27,2,5,10,20
22200980,2023-03-07,L,239,94,34,86,0.395,11,36,0.306,15,21,0.714,6,28,34,19,9,7,11,16
22200981,2023-03-07,L,239,96,36,83,0.434,7,26,0.269,17,24,0.708,15,33,48,14,6,1,19,22
22200982,2023-03-07,W,240,137,50,94,0.532,17,37,0.459,20,24,0.833,13,31,44,28,10,2,15,17
22200981,2023-03-07,W,240,118,40,81,0.494,15,40,0.375,23,29,0.793,5,31,36,23,12,7,12,21
22200983,2023-03-07,W,240,120,42,89,0.472,19,45,0.422,17,22,0.773,3,40,43,24,10,6,16,20
2022200366,2023-03-07,L,241,102,35,85,0.412,10,35,0.286,12,19,0.632,11,31,42,23,9,3,16,24
2022200368,2023-03-07,W,240,106,39,90,0.433,11,36,0.306,11,14,0.786,15,34,49,23,13,6,13,14
2022200368,2023-03-07,L,239,88,36,80,0.45,6,22,0.273,6,11,0.545,6,38,44,17,9,2,19,18
2022200370,2023-03-07,L,241,111,42,86,0.488,13,36,0.361,9,17,0.529,8,32,40,20,10,6,20,18
2022200369,2023-03-07,W,239,121,46,83,0.554,14,35,0.4,8,11,0.727,11,36,47,31,10,7,15,18
22200980,2023-03-07,W,242,117,40,81,0.494,15,25,0.6,22,23,0.957,8,46,54,21,8,6,15,17
2022200367,2023-03-07,L,242,112,45,99,0.455,10,34,0.294,7,10,0.7,17,29,46,21,8,4,18,23
22200984,2023-03-07,L,240,103,36,93,0.387,9,37,0.243,22,29,0.759,6,39,45,18,6,6,7,25
22200769,2023-03-07,L,239,117,43,84,0.512,13,30,0.433,18,22,0.818,10,20,30,29,6,3,11,16
2022200369,2023-03-07,L,240,104,39,88,0.443,8,30,0.267,10,13,0.769,9,27,36,14,11,2,16,19
22200983,2023-03-07,L,241,116,41,92,0.446,15,44,0.341,19,25,0.76,6,41,47,23,10,4,16,23
22200978,2023-03-07,W,241,134,46,78,0.59,10,28,0.357,32,34,0.941,3,35,38,28,5,5,16,18
22200982,2023-03-07,L,241,128,47,89,0.528,20,51,0.392,14,16,0.875,8,25,33,36,8,3,21,21
22200984,2023-03-07,W,241,112,41,90,0.456,7,28,0.25,23,29,0.793,7,50,57,27,4,2,13,18
2022200367,2023-03-07,W,241,127,45,92,0.489,12,30,0.4,15,18,0.833,18,36,54,20,8,9,16,20
22200769,2023-03-07,W,240,119,47,81,0.58,12,25,0.48,13,17,0.765,9,28,37,27,9,5,14,20
2022200366,2023-03-07,W,239,114,44,82,0.537,8,22,0.364,9,15,0.6,6,40,46,27,10,5,17,24
22200978,2023-03-07,L,240,123,50,100,0.5,9,30,0.3,14,19,0.737,10,28,38,24,7,0,13,22
22200979,2023-03-07,L,240,105,38,89,0.427,11,40,0.275,18,24,0.75,10,29,39,18,3,4,8,18
22200977,2023-03-06,W,239,110,38,78,0.487,15,33,0.455,19,25,0.76,5,33,38,28,7,6,11,17
22200971,2023-03-06,W,265,118,43,96,0.448,12,34,0.353,20,25,0.8,16,42,58,27,4,7,15,20
2022200362,2023-03-06,W,241,112,41,74,0.554,12,25,0.48,12,18,0.667,6,35,41,26,3,11,12,18
2022200361,2023-03-06,L,241,108,39,90,0.433,5,19,0.263,14,19,0.737,16,37,53,28,6,9,18,18
2022200362,2023-03-06,L,239,97,41,93,0.441,6,28,0.214,6,11,0.545,12,29,41,24,7,4,12,20
22200975,2023-03-06,L,241,113,43,86,0.5,10,27,0.37,17,20,0.85,11,30,41,29,6,4,15,20
2022200365,2023-03-06,W,241,135,49,84,0.583,18,34,0.529,10,10,1.0,7,32,39,30,6,9,19,11
22200974,2023-03-06,L,239,128,51,92,0.554,9,29,0.31,17,23,0.739,12,25,37,28,5,0,10,25
2022200364,2023-03-06,W,239,109,41,77,0.532,12,27,0.444,8,10,0.8,10,33,43,16,11,3,15,19
2022200363,2023-03-06,L,240,128,47,89,0.528,13,33,0.394,13,14,0.929,7,30,37,25,6,4,13,24
2022200365,2023-03-06,L,240,133,51,101,0.505,13,30,0.433,9,10,0.9,14,26,40,34,11,3,10,18
22200971,2023-03-06,L,265,114,42,101,0.416,16,48,0.333,14,21,0.667,15,37,52,25,5,5,12,21
22200976,2023-03-06,L,239,108,43,80,0.538,11,29,0.379,11,14,0.786,7,33,40,29,6,4,16,19
22200974,2023-03-06,W,241,130,41,77,0.532,16,29,0.552,32,37,0.865,8,24,32,27,6,4,11,17
2022200364,2023-03-06,L,240,90,34,83,0.41,9,28,0.321,7,10,0.7,15,23,38,14,9,5,16,20
22200977,2023-03-06,L,241,104,40,86,0.465,10,32,0.313,14,20,0.7,16,36,52,30,9,6,16,21
2022200363,2023-03-06,W,240,134,53,98,0.541,13,33,0.394,10,14,0.714,15,33,48,24,9,3,12,23
22200975,2023-03-06,W,240,118,43,86,0.5,13,33,0.394,19,23,0.826,12,29,41,30,9,2,13,12
22200972,2023-03-06,W,241,147,48,82,0.585,16,34,0.471,35,38,0.921,5,31,36,37,6,5,11,26
22200976,2023-03-06,W,241,123,47,83,0.566,16,38,0.421,13,20,0.65,6,27,33,39,7,3,10,12
2022200361,2023-03-06,W,239,127,49,102,0.48,15,38,0.395,8,11,0.727,14,33,47,31,10,8,8,23
22200972,2023-03-06,L,240,143,53,90,0.589,15,37,0.405,22,31,0.71,5,25,30,28,8,4,9,24
22200964,2023-03-05,L,238,105,36,91,0.396,18,52,0.346,15,18,0.833,7,35,42,27,2,6,12,21
22200968,2023-03-05,W,241,129,44,87,0.506,14,37,0.378,27,33,0.818,11,31,42,24,9,4,12,20
22200970,2023-03-05,W,239,135,45,85,0.529,12,29,0.414,33,35,0.943,13,40,53,25,6,2,17,17
2022200360,2023-03-05,W,240,122,45,87,0.517,14,32,0.438,12,16,0.75,11,30,41,18,6,10,10,23
22200964,2023-03-05,W,240,113,42,95,0.442,11,33,0.333,18,22,0.818,10,36,46,29,3,3,7,17
2022200358,2023-03-05,L,240,120,44,97,0.454,8,33,0.242,16,22,0.727,19,38,57,25,9,5,13,23
22200963,2023-03-05,L,240,122,45,74,0.608,10,22,0.455,22,25,0.88,4,29,33,18,6,3,14,20
22200970,2023-03-05,L,240,129,50,92,0.543,18,34,0.529,11,15,0.733,2,24,26,32,13,3,8,23
2022200356,2023-03-05,W,241,110,42,81,0.519,14,39,0.359,8,10,0.8,8,39,47,22,7,9,17,33
22200967,2023-03-05,W,241,142,52,85,0.612,13,24,0.542,25,29,0.862,6,38,44,29,10,3,12,20
22200966,2023-03-05,L,240,119,42,84,0.5,11,31,0.355,24,31,0.774,6,32,38,29,11,2,11,25
2022200357,2023-03-05,L,239,124,41,83,0.494,13,30,0.433,18,21,0.857,12,22,34,23,7,3,22,19
22200973,2023-03-05,L,239,111,46,108,0.426,8,31,0.258,11,12,0.917,20,36,56,21,8,2,9,19
22200969,2023-03-05,W,290,131,47,95,0.495,15,41,0.366,22,32,0.688,11,43,54,18,7,4,19,27
2022200358,2023-03-05,W,240,121,42,92,0.457,15,37,0.405,13,21,0.619,15,35,50,25,8,3,12,23
22200973,2023-03-05,W,240,117,39,83,0.47,22,49,0.449,17,22,0.773,7,38,45,30,5,6,12,15
22200969,2023-03-05,L,289,129,43,109,0.394,21,59,0.356,22,25,0.88,17,37,54,27,8,5,16,28
2022200359,2023-03-05,W,240,120,40,85,0.471,13,31,0.419,19,22,0.864,14,33,47,22,3,4,14,16
2022200360,2023-03-05,L,239,107,39,82,0.476,8,28,0.286,11,13,0.846,7,27,34,21,4,1,11,20
22200966,2023-03-05,W,240,122,39,83,0.47,16,47,0.34,28,32,0.875,9,37,46,27,9,5,17,22
22200967,2023-03-05,L,240,110,43,93,0.462,11,34,0.324,13,21,0.619,13,22,35,23,5,4,15,20
2022200357,2023-03-05,W,240,134,47,91,0.516,18,45,0.4,12,14,0.857,13,30,43,26,15,7,17,26
